Node,w_Node,DC,BC,CC,EC
2951,2951,0.02526002971768202,0.00011415230063833938,0.28446636139485737,1.1687319925291023e-07
2952,2952,0.0007429420505200594,6.134440182644368e-08,0.2824961522317056,4.699862785493814e-08
2953,2953,0.008420009905894007,1.1297263809378297e-06,0.2831101451307579,6.457002251447846e-08
2954,2954,0.0032194155522535907,1.5156448994119192e-06,0.2826939232707925,5.278982109241549e-08
2955,2955,0.010896483407627538,1.4264779994275546e-05,0.283308777099558,7.205923174232471e-08
2956,2956,0.0237741456166419,1.6416491784721016e-05,0.28434617280473207,9.95610596834336e-08
2957,2957,0.003467062902426944,2.4131719213726243e-06,0.28271371560596514,5.953744161312258e-08
2958,2958,0.010401188707280832,1.9047958749637534e-05,0.2832690284110838,7.564227115430104e-08
2959,2959,0.004210004952947003,2.9629570786940893e-07,0.2827731092436975,5.131481972920297e-08
2960,2960,0.022783556215948488,1.485662626047249e-05,0.2842661034846885,9.815042818454636e-08
2961,2961,0.0027241208519068845,8.249640643312696e-07,0.28265434691306174,5.112256093878726e-08
2963,2963,0.0009905894006934125,3.271701430743663e-08,0.28251591688239,4.735354586419299e-08
2965,2965,0.004210004952947003,2.4330543651179705e-06,0.2827731092436975,5.571009538453873e-08
2966,2966,0.026498266468548786,2.6836664021885612e-05,0.2845665961945032,1.0563970250330628e-07
2967,2967,0.005448241703813769,1.2959802158508879e-06,0.2828721541155867,5.723384701963688e-08
2969,2969,0.017582961862308073,6.658660592633006e-06,0.28384647827920706,8.724259747062717e-08
2970,2970,0.010896483407627538,7.77238118947534e-07,0.283308777099558,7.798838931341903e-08
2972,2972,0.004210004952947003,2.5550566405753983e-07,0.2827731092436975,5.131336115378406e-08
2973,2973,0.018078256562654778,1.3379145653375513e-05,0.28388638920134984,9.439192605514019e-08
2974,2974,0.014611193660227836,3.4539764876688814e-06,0.2836072482090181,7.990731473485917e-08
2975,2975,0.0007429420505200594,6.134440182644368e-08,0.2824961522317056,4.6659829469203814e-08
2977,2977,0.008172362555720653,9.576648922201234e-07,0.2830902972518228,6.295577157246297e-08
2978,2978,0.006191183754333828,4.030634233797787e-06,0.28293161434977576,5.590801321345828e-08
2980,2980,0.0012382367508667657,0.0,0.28253568429890846,5.080325387440166e-08
2981,2981,0.005695889053987122,1.53927416630015e-06,0.2828919714165616,5.767642159994732e-08
2982,2982,0.003714710252600297,4.887328716941941e-08,0.2827335107127853,5.067643755445823e-08
2983,2983,0.004210004952947003,1.4938822425734902e-06,0.2827731092436975,5.40492184820571e-08
2984,2984,0.005943536404160475,3.6949607086105096e-06,0.28291179149443,6.255615864638405e-08
2985,2985,0.014858841010401188,2.0759159679676486e-06,0.2836271686450797,8.130786068225834e-08
2986,2986,0.024764735017335313,1.5361860149334497e-05,0.2844262872437839,1.0225996593863365e-07
2987,2987,0.006686478454680535,1.1259133837984391e-06,0.28297126839523473,6.000011912880765e-08
2988,2988,0.015601783060921248,7.199182035821687e-06,0.28368694674722494,8.018707024714992e-08
2989,2989,0.014363546310054482,1.364022445211034e-05,0.2835873305709671,8.426641630013658e-08
2990,2990,0.0032194155522535907,3.9150117568831507e-07,0.2826939232707925,5.2776032840075636e-08
2991,2991,0.01510648836057454,3.7302192164122837e-06,0.2836470918797415,9.187375772258092e-08
2992,2992,0.017830609212481426,2.1153100911885655e-05,0.2838664323374341,9.44786722472444e-08
2993,2993,0.013868251609707775,4.810451000870708e-06,0.28354750368653886,7.598372673945534e-08
2994,2994,0.016097077761267953,7.841830844184327e-06,0.2837268128161889,8.088413558196899e-08
2995,2995,0.003714710252600297,2.3091724170121385e-06,0.2827335107127853,5.6280219567007996e-08
2996,2996,0.009658246656760773,1.3916525438959534e-05,0.28320942628699675,6.942649879341196e-08
2997,2997,0.003467062902426944,1.6370191801685255e-06,0.28271371560596514,5.3071222782069164e-08
2998,2998,0.0007429420505200594,4.089626788429578e-08,0.2824961522317056,4.692764358599764e-08
3000,3000,0.022535908865775136,1.5608513666854406e-05,0.28424609320005634,9.637591931706892e-08
3002,3002,0.017830609212481426,5.198475341455086e-05,0.2838664323374341,1.0118458550565137e-07
3004,3004,0.013125309559187715,3.3943937444150705e-06,0.2834877843302443,7.672139802431215e-08
3006,3006,0.0004952947003467063,0.0,0.2824763903462749,4.675777425332374e-08
3007,3007,0.005943536404160475,3.999067997700967e-06,0.28291179149443,6.228632745929486e-08
3008,3008,0.00396235760277365,5.705254074627857e-08,0.2827533085918353,5.100746861222121e-08
3009,3009,0.0047052996532937095,2.6934199716120415e-06,0.2828127188681888,5.641819739543425e-08
3010,3010,0.0079247152055473,8.478011240042033e-06,0.28307045215562565,6.029405660864417e-08
3012,3012,0.0027241208519068845,2.577925457706502e-07,0.28265434691306174,5.175109259723628e-08
3013,3013,0.005943536404160475,1.1508885615168398e-06,0.28291179149443,5.749918381223301e-08
3014,3014,0.010648836057454186,2.4147482177818053e-06,0.2832889013610215,6.951618448656725e-08
3015,3015,0.0024764735017335313,1.0310812023974969e-06,0.28263456288933997,5.025690510942307e-08
3016,3016,0.007181773155027241,6.2506974020888044e-06,0.2830109335576114,6.443976227845258e-08
3017,3017,0.01733531451213472,3.202102393866421e-05,0.2838265270260772,9.396953835548533e-08
3018,3018,0.007429420505200594,7.424834830988114e-06,0.28303077030910495,7.21322921264405e-08
3021,3021,0.012382367508667657,1.5779760477858003e-06,0.2834280901242367,8.4035566107534e-08
3022,3022,0.01981178801386825,7.940135627580808e-06,0.2840261658577759,9.220298672980398e-08
3023,3023,0.00866765725606736,2.363397740808684e-06,0.2831299957930164,6.399848542663693e-08
3024,3024,0.003467062902426944,1.8044528724856262e-06,0.28271371560596514,5.522592743010317e-08
3025,3025,0.01337295690936107,9.769205075343332e-06,0.28350768798708137,7.31849135160956e-08
3026,3026,0.0237741456166419,2.5756772201756147e-05,0.28434617280473207,9.797924653875042e-08
3027,3027,0.016344725111441305,3.8009071799600934e-05,0.28374675005270183,8.434858050092059e-08
3028,3028,0.0029717682020802376,1.2422241369854848e-06,0.2826741337066853,4.997929117852242e-08
3029,3029,0.012877662209014363,3.1185128352752984e-06,0.2834678834678835,7.448589882134124e-08
3030,3030,0.001981178801386825,6.846401821022234e-08,0.28259500314927566,4.877357757470022e-08
3031,3031,0.00024764735017335313,0.0,0.2824566312255176,4.600463966989185e-08
3032,3032,0.005448241703813769,1.332839266265654e-06,0.2828721541155867,5.8247171469369004e-08
3033,3033,0.021792966815255076,1.2824629024642823e-05,0.2841860792455486,9.648198233368943e-08
3035,3035,0.02228826151560178,2.6149946062177573e-05,0.28422608573238545,1.0777577331661024e-07
3036,3036,0.009410599306587419,5.977714922727492e-06,0.2831895644855881,6.57904767409333e-08
3037,3037,0.0007429420505200594,0.0,0.2824961522317056,4.660923281237461e-08
3038,3038,0.021792966815255076,3.9039154957137206e-05,0.2841860792455486,1.0243134774674006e-07
3039,3039,0.005448241703813769,3.931906251824525e-07,0.2828721541155867,6.015188088624696e-08
3040,3040,0.01263001485884101,1.4409319806302008e-06,0.28344798539941035,7.587669276070476e-08
3041,3041,0.006686478454680535,4.0460219186267036e-06,0.28297126839523473,6.141022422647691e-08
3042,3042,0.004952947003467063,2.569079259469388e-06,0.2828325278419836,5.5574625905168315e-08
3043,3043,0.004210004952947003,2.637809669066756e-06,0.2827731092436975,5.997477316610123e-08
3044,3044,0.0014858841010401188,1.6358507153718312e-07,0.2825554544818417,4.8807333808853525e-08
3045,3045,0.001981178801386825,6.584299129371621e-07,0.28259500314927566,4.8328797545264106e-08
3046,3046,0.009162951956414065,9.016214224383529e-06,0.2831697054698457,6.744983305499412e-08
3047,3047,0.012382367508667657,1.2813830794271823e-06,0.2834280901242367,7.525492474282515e-08
3048,3048,0.003714710252600297,1.7922417095332896e-06,0.2827335107127853,5.233394928228831e-08
3049,3049,0.018821198613174838,1.5507179864394238e-05,0.28394627663314814,1.005043713776626e-07
3050,3050,0.00396235760277365,1.8919788510602684e-06,0.2827533085918353,5.3053274286534994e-08
3051,3051,0.025012382367508666,5.442788698032851e-05,0.28444632290786137,1.1753842121130154e-07
3052,3052,0.012382367508667657,9.386355105863725e-06,0.2834280901242367,7.197187014883433e-08
3053,3053,0.0024764735017335313,1.5779143358690793e-07,0.28263456288933997,4.885425125079978e-08
3054,3054,0.02055473006438831,1.5874692039152293e-05,0.284086112283664,9.249380729794754e-08
3055,3055,0.0014858841010401188,2.4537760730577472e-08,0.2825554544818417,4.754276244519693e-08
3056,3056,0.019316493313521546,9.982933801713431e-06,0.283986215626978,9.014431311489375e-08
3058,3058,0.003714710252600297,5.603616559822294e-08,0.2827335107127853,5.319927795848631e-08
3059,3059,0.0012382367508667657,0.0,0.28253568429890846,4.73698305597133e-08
3060,3060,0.019316493313521546,2.1591302961222292e-05,0.283986215626978,1.0185387502368611e-07
3061,3061,0.003467062902426944,1.3364802972521473e-06,0.28271371560596514,5.760492435840804e-08
3063,3063,0.0027241208519068845,1.3116017342892005e-07,0.28265434691306174,5.1767793421644386e-08
3064,3064,0.0158494304110946,3.359782442611766e-06,0.2837068783812267,8.317195544534382e-08
3065,3065,0.013125309559187715,2.8203226371846788e-06,0.2834877843302443,7.676779221951178e-08
3066,3066,0.003467062902426944,1.1472863722540833e-06,0.28271371560596514,5.084992106561789e-08
3067,3067,0.0032194155522535907,2.2968123020351643e-06,0.2826939232707925,5.232107500690654e-08
3068,3068,0.00396235760277365,8.98473720711456e-07,0.2827533085918353,5.8169201264056537e-08
3069,3069,0.00396235760277365,1.990669866350748e-06,0.2827533085918353,5.8735263070230967e-08
3070,3070,0.015354135710747894,4.7847882919196214e-06,0.2836670179135933,8.903442105914547e-08
3071,3071,0.00024764735017335313,0.0,0.2824566312255176,4.600463966989185e-08
3072,3072,0.011391778107974244,3.105148127974415e-05,0.2833485369447758,8.060699470588215e-08
3073,3073,0.015354135710747894,7.84722784115154e-06,0.2836670179135933,7.940551976242785e-08
3074,3074,0.0014858841010401188,2.4537760730577472e-08,0.2825554544818417,4.754276244519693e-08
3075,3075,0.005695889053987122,5.232912738252125e-06,0.2828919714165616,5.740519555595778e-08
3076,3076,0.02129767211490837,3.4024317725345794e-05,0.2841460840194216,1.052795590941313e-07
3077,3077,0.013620604259534423,3.766893116152364e-05,0.2835275944389833,8.742513232562864e-08
3078,3078,0.02451708766716196,1.5926978432004515e-05,0.28440625440202844,1.0328035372571606e-07
3080,3080,0.006934125804853888,4.575142690671393e-06,0.28299109958651625,5.809734810539323e-08
3081,3081,0.006191183754333828,8.974061687835677e-06,0.28293161434977576,6.41440750810687e-08
3082,3082,0.028727092620108963,4.739671072389198e-05,0.2847471969536704,1.2380959021162032e-07
3083,3083,0.0024764735017335313,2.6275852115660044e-07,0.28263456288933997,5.1475685014217686e-08
3084,3084,0.018821198613174838,2.6263653958957704e-05,0.28394627663314814,8.496004014736097e-08
3085,3085,0.012877662209014363,3.6588465382232966e-06,0.2834678834678835,7.581315316564504e-08
3086,3086,0.009162951956414065,6.766042812005746e-06,0.2831697054698457,7.526442905284826e-08
3087,3087,0.01263001485884101,2.2747549926532562e-05,0.28344798539941035,7.482138048041637e-08
3088,3088,0.0024764735017335313,8.486153395851743e-07,0.28263456288933997,5.090122025463178e-08
3089,3089,0.012877662209014363,1.6460744592870164e-05,0.2834678834678835,8.199341481067249e-08
3090,3090,0.02674591381872214,6.357663729454571e-05,0.28458665163154556,1.017408475638748e-07
3091,3091,0.0014858841010401188,0.0,0.2825554544818417,4.8560592496191566e-08
3092,3092,0.0027241208519068845,1.9934509308733387e-07,0.28265434691306174,5.118648270320739e-08
3093,3093,0.00396235760277365,1.3058427802505136e-06,0.2827533085918353,5.360762306693926e-08
3094,3094,0.001733531451213472,2.489208467095153e-08,0.2825752274317705,4.969941961654647e-08
3095,3095,0.003714710252600297,1.9098154155447045e-06,0.2827335107127853,5.201373355126997e-08
3096,3096,0.018821198613174838,5.934158648826508e-06,0.28394627663314814,8.986484159731736e-08
3098,3098,0.016097077761267953,6.244235736022944e-06,0.2837268128161889,8.332802138805725e-08
3099,3099,0.0024764735017335313,4.3160168427890724e-07,0.28263456288933997,4.937020976109044e-08
3102,3102,0.012134720158494303,9.995384361197732e-07,0.2834081976417743,8.21758150524229e-08
3103,3103,0.004952947003467063,2.210048854184948e-06,0.2828325278419836,5.8448030338726674e-08
3104,3104,0.02055473006438831,2.506962703299598e-05,0.284086112283664,9.03230868003506e-08
3105,3105,0.0029717682020802376,1.8536233418557063e-06,0.2826741337066853,4.9882704907964324e-08
3106,3106,0.015354135710747894,7.247649919998552e-06,0.2836670179135933,8.723375498669828e-08
3107,3107,0.01263001485884101,3.1564096976173705e-05,0.28344798539941035,7.65868680602061e-08
3108,3108,0.015601783060921248,2.4397806874375614e-06,0.28368694674722494,8.290909901144129e-08
3109,3109,0.004457652303120356,1.0867518230742396e-06,0.2827929126689544,5.4653239675572845e-08
3110,3110,0.004210004952947003,2.448537669044575e-06,0.2827731092436975,5.623070987445146e-08
3112,3112,0.0029717682020802376,9.541294099038792e-08,0.2826741337066853,5.266378268667859e-08
3113,3113,0.016840019811788013,1.6014912625657726e-05,0.283786632932743,9.510441101898706e-08
3114,3114,0.011391778107974244,9.219613233236344e-06,0.2833485369447758,6.838996820404708e-08
3115,3115,0.01510648836057454,1.325940147677376e-05,0.2836470918797415,8.862136434263424e-08
3116,3116,0.025507677067855374,3.811840889949336e-05,0.28448640270536846,1.170156214685551e-07
3117,3117,0.015601783060921248,4.7035990996173326e-05,0.28368694674722494,1.0562210544750201e-07
3118,3118,0.010896483407627538,1.4201550863215498e-05,0.283308777099558,8.507904081142975e-08
3119,3119,0.017087667161961365,1.2726361966379475e-05,0.2838065785774529,8.297575342514305e-08
3120,3120,0.017582961862308073,7.533561283983019e-06,0.28384647827920706,9.407616946576394e-08
3121,3121,0.0009905894006934125,1.2268880365288735e-07,0.28251591688239,4.7199681572003785e-08
3122,3122,0.002228826151560178,2.896818975137618e-08,0.2826147816349384,4.854543353616928e-08
3123,3123,0.008172362555720653,2.281507235606508e-06,0.2830902972518228,6.214423804353526e-08
3124,3124,0.007429420505200594,1.1300856067980235e-05,0.28303077030910495,8.36420125935579e-08
3125,3125,0.0004952947003467063,0.0,0.2824763903462749,4.658182600215564e-08
3126,3126,0.001981178801386825,1.7526971950412477e-08,0.28259500314927566,4.8301642283504247e-08
3127,3127,0.0014858841010401188,2.4537760730577472e-08,0.2825554544818417,4.754276244519693e-08
3128,3128,0.0024764735017335313,1.831568568818104e-07,0.28263456288933997,4.930822167809238e-08
3129,3129,0.00866765725606736,4.493895512984749e-06,0.2831299957930164,6.435625729639948e-08
3130,3130,0.0032194155522535907,6.164054048130103e-07,0.2826939232707925,5.065890844052184e-08
3131,3131,0.001981178801386825,1.7526971950412477e-08,0.28259500314927566,4.819148786691635e-08
3132,3132,0.020802377414561663,1.1106764911133531e-05,0.2841061000492507,1.0546331171824912e-07
3133,3133,0.0024764735017335313,4.716216035656824e-07,0.28263456288933997,5.5090737704232264e-08
3134,3134,0.0004952947003467063,0.0,0.2824763903462749,4.640220929815575e-08
3135,3135,0.00866765725606736,2.045699442039917e-06,0.2831299957930164,6.408835503734492e-08
3137,3137,0.012134720158494303,1.252785451131095e-05,0.2834081976417743,6.91912755340097e-08
3138,3138,0.0047052996532937095,2.8572828520268634e-06,0.2828127188681888,5.377737595413079e-08
3139,3139,0.005200594353640416,2.419550268367726e-06,0.2828523395909218,5.4131925304514125e-08
3140,3140,0.017582961862308073,4.983263438161055e-05,0.28384647827920706,8.760332426556066e-08
3141,3141,0.0027241208519068845,5.289250646368921e-07,0.28265434691306174,4.915456235897831e-08
3142,3142,0.013868251609707775,2.8342901014331097e-06,0.28354750368653886,7.856309846723806e-08
3143,3143,0.0009905894006934125,2.044813394214789e-08,0.28251591688239,4.7081885822972954e-08
3144,3144,0.00396235760277365,3.1214457779871824e-06,0.2827533085918353,5.370246730703371e-08
3145,3145,0.017087667161961365,1.7279644572585992e-05,0.2838065785774529,9.98762320371853e-08
3146,3146,0.01510648836057454,1.0481572252320017e-05,0.2836470918797415,8.768989228922335e-08
3147,3147,0.0012382367508667657,0.0,0.28253568429890846,4.7238333815706816e-08
3148,3148,0.007429420505200594,6.127203911868974e-06,0.28303077030910495,6.28407672930793e-08
3149,3149,0.016344725111441305,6.130741571691625e-06,0.28374675005270183,8.35544302877039e-08
3150,3150,0.022040614165428428,3.632381957468386e-05,0.2842060810810811,1.1121730670088602e-07
3151,3151,0.003467062902426944,1.3546745115562907e-06,0.28271371560596514,5.3914500019936094e-08
